ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
820028,40-64,male,minority,10-19y,high school,upper class,0.650057331,1,before 2015,1,1,32765,8000,sedan,3,0,0,0
322841,40-64,male,majority,0-9y,university,upper class,0.692865248,1,before 2015,1,1,10238,,sedan,0,0,0,1
496015,26-39,female,majority,10-19y,university,middle class,0.343318749,1,after 2015,0,0,32765,12000,sedan,4,0,0,0
27358,16-25,male,majority,0-9y,high school,poverty,0.289227805,0,before 2015,0,1,32765,9000,sedan,0,0,0,1
928760,26-39,male,majority,10-19y,none,poverty,0.469314555,0,before 2015,0,1,10238,10000,sedan,2,0,4,1
869463,40-64,male,majority,0-9y,high school,poverty,0.351529826,0,before 2015,0,1,92101,13000,sedan,0,0,0,0
730142,40-64,male,majority,20-29y,university,upper class,0.555989075,1,after 2015,0,0,10238,19000,sedan,0,0,1,0
154598,65+,female,majority,0-9y,high school,upper class,0.647540893,1,after 2015,0,1,10238,,sedan,0,0,0,0
608162,26-39,female,majority,10-19y,none,poverty,0.302808827,1,before 2015,0,0,10238,14000,sedan,1,0,1,0
295095,40-64,male,majority,0-9y,none,upper class,0.620611073,1,after 2015,1,1,32765,10000,sedan,0,0,0,1
371569,40-64,male,majority,0-9y,high school,upper class,0.483189826,1,before 2015,0,0,10238,12000,sedan,0,0,0,0
523239,40-64,female,majority,10-19y,university,middle class,0.58824024,0,after 2015,0,1,10238,16000,sedan,0,0,1,0
608207,26-39,female,majority,10-19y,university,upper class,0.549476549,1,after 2015,1,1,10238,,sedan,0,0,0,0
339741,26-39,female,majority,0-9y,high school,upper class,0.604052573,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
659481,65+,female,minority,30y+,university,upper class,0.648877497,1,before 2015,1,1,10238,10000,sedan,3,1,4,0
864844,16-25,female,majority,0-9y,none,poverty,0.240858536,0,before 2015,0,1,10238,13000,sedan,0,0,0,1
695445,40-64,female,majority,20-29y,none,middle class,0.565155358,1,before 2015,1,0,10238,13000,sedan,1,0,0,0
434588,40-64,female,majority,20-29y,high school,middle class,0.545854967,1,before 2015,1,1,10238,11000,sedan,2,0,0,0
197470,40-64,female,majority,0-9y,university,upper class,0.688577887,1,after 2015,1,1,32765,11000,sedan,0,0,0,0
139952,65+,female,majority,30y+,high school,upper class,0.652552418,1,after 2015,0,1,10238,14000,sedan,1,1,3,0
674689,40-64,male,majority,20-29y,high school,upper class,0.715862417,1,after 2015,0,1,10238,13000,sedan,4,0,1,0
913429,65+,female,majority,30y+,university,upper class,0.757361824,1,before 2015,0,1,10238,11000,sedan,3,1,0,0
31975,65+,female,minority,10-19y,university,upper class,,0,after 2015,1,1,32765,12000,sedan,0,1,1,0
234315,26-39,male,majority,10-19y,university,upper class,0.58372978,1,after 2015,0,1,10238,13000,sedan,2,3,1,0
872992,40-64,female,minority,20-29y,university,upper class,0.630630794,1,before 2015,0,0,10238,16000,sedan,2,0,0,0
585537,65+,male,majority,10-19y,university,upper class,0.503184027,1,after 2015,1,1,10238,8000,sedan,1,2,2,0
274516,26-39,male,majority,10-19y,university,middle class,0.56560201,0,before 2015,0,1,10238,16000,sedan,2,0,1,0
918944,26-39,male,majority,0-9y,university,upper class,0.511405143,1,after 2015,1,1,10238,9000,sedan,0,0,0,0
157268,26-39,female,majority,10-19y,high school,working class,0.484824228,1,before 2015,0,0,32765,,sedan,0,0,0,0
367827,26-39,female,majority,10-19y,high school,middle class,,1,before 2015,0,1,32765,13000,sedan,2,0,0,0
54243,40-64,male,majority,10-19y,university,upper class,,1,after 2015,0,1,10238,14000,sedan,0,0,1,0
60970,16-25,male,majority,0-9y,university,upper class,0.630992883,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
311044,16-25,female,majority,0-9y,university,working class,0.519320826,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
706138,16-25,male,majority,0-9y,high school,working class,0.570394163,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
984779,26-39,male,majority,10-19y,high school,middle class,0.497960506,1,before 2015,1,1,10238,11000,sedan,2,0,1,0
652127,65+,female,majority,30y+,university,upper class,0.430248891,1,after 2015,1,1,10238,10000,sedan,4,1,1,0
529539,40-64,male,majority,10-19y,none,middle class,0.537910971,1,before 2015,1,1,10238,10000,sedan,1,0,5,0
88956,40-64,male,majority,20-29y,high school,working class,0.462385555,1,before 2015,0,0,10238,15000,sedan,2,0,3,0
940325,16-25,female,minority,0-9y,none,poverty,0.383696831,0,before 2015,0,1,32765,13000,sedan,0,0,0,1
968174,26-39,male,majority,10-19y,high school,working class,0.377016881,0,after 2015,0,0,10238,13000,sedan,1,0,2,0
530366,26-39,female,majority,10-19y,none,middle class,0.416211451,0,before 2015,1,1,10238,12000,sedan,1,0,1,0
549555,16-25,male,minority,0-9y,none,poverty,0.293279532,1,before 2015,0,0,32765,15000,sedan,0,0,0,0
588188,26-39,female,majority,10-19y,high school,middle class,0.443200364,1,before 2015,1,1,10238,11000,sedan,0,0,0,0
709404,65+,male,majority,0-9y,high school,upper class,0.63918839,1,after 2015,1,0,10238,15000,sedan,0,0,0,0
707069,26-39,male,majority,10-19y,high school,upper class,0.560175353,1,after 2015,1,1,32765,14000,sedan,3,0,0,0
537387,65+,female,majority,20-29y,university,upper class,0.692039801,1,before 2015,1,1,10238,11000,sedan,2,0,2,0
515931,16-25,female,majority,0-9y,high school,poverty,0.419377649,0,before 2015,0,0,32765,10000,sedan,0,0,0,1
924790,26-39,male,majority,10-19y,high school,middle class,,0,before 2015,0,1,10238,,sedan,1,0,1,1
581500,65+,female,majority,30y+,university,upper class,,0,after 2015,1,1,10238,12000,sedan,0,0,0,0
207518,26-39,female,majority,10-19y,high school,middle class,0.648950085,1,before 2015,1,1,10238,9000,sedan,0,0,0,0
223991,16-25,female,majority,0-9y,university,middle class,0.570443797,1,before 2015,0,1,10238,,sedan,0,0,0,0
762941,40-64,male,majority,20-29y,university,upper class,0.783468872,1,before 2015,0,1,32765,12000,sedan,5,0,2,0
76580,65+,male,majority,30y+,university,upper class,0.689112417,1,after 2015,1,1,10238,12000,sedan,3,1,1,0
471077,16-25,female,majority,0-9y,university,upper class,0.622657979,0,before 2015,0,0,10238,16000,sedan,0,0,0,0
749784,65+,male,majority,30y+,university,upper class,0.624508326,1,after 2015,1,1,10238,12000,sedan,2,0,0,0
40583,26-39,female,minority,10-19y,university,working class,,0,before 2015,0,1,10238,15000,sedan,0,0,0,0
494888,16-25,male,majority,0-9y,high school,poverty,0.286574391,0,before 2015,1,0,10238,11000,sedan,0,0,0,1
138719,26-39,female,majority,10-19y,high school,working class,0.438575803,1,before 2015,0,1,10238,,sedan,2,0,0,0
827622,16-25,male,majority,0-9y,high school,poverty,0.323970421,1,before 2015,0,0,32765,13000,sedan,0,0,0,1
616551,40-64,female,majority,20-29y,university,upper class,0.632726825,1,before 2015,0,1,10238,15000,sedan,1,0,2,0
949125,65+,male,minority,30y+,university,upper class,0.616177298,1,after 2015,1,1,92101,10000,sedan,8,1,8,0
290609,65+,male,majority,0-9y,high school,upper class,0.672376041,1,before 2015,0,1,10238,17000,sedan,0,0,0,1
604438,26-39,female,majority,10-19y,high school,middle class,0.580883058,1,before 2015,1,1,10238,12000,sedan,1,0,0,0
351637,26-39,male,majority,10-19y,high school,working class,0.447709013,1,after 2015,0,1,32765,,sedan,0,1,1,0
190961,65+,female,majority,20-29y,high school,middle class,0.581603742,1,before 2015,1,1,92101,14000,sedan,0,1,0,1
322824,26-39,female,majority,10-19y,university,upper class,,1,before 2015,0,0,32765,15000,sedan,0,1,1,1
36282,16-25,female,majority,0-9y,university,working class,0.446476136,1,before 2015,0,1,10238,10000,sedan,0,0,0,0
336527,26-39,female,majority,10-19y,university,upper class,0.63692241,1,after 2015,1,0,10238,10000,sedan,1,0,1,0
920567,65+,female,majority,30y+,high school,upper class,0.564530073,1,before 2015,1,1,10238,12000,sedan,1,1,6,0
900892,26-39,female,majority,10-19y,high school,middle class,0.43622218,1,after 2015,1,1,10238,11000,sports car,1,0,1,0
901773,16-25,male,majority,0-9y,university,poverty,0.38318877,0,before 2015,0,0,10238,17000,sedan,0,0,0,1
15119,65+,female,majority,20-29y,university,upper class,0.760639031,1,before 2015,1,1,10238,,sedan,3,0,0,0
20635,16-25,male,minority,0-9y,high school,middle class,,0,before 2015,0,0,92101,14000,sedan,0,0,0,1
177341,40-64,male,majority,10-19y,high school,upper class,0.536084688,1,before 2015,1,1,10238,11000,sports car,1,0,2,0
436935,26-39,male,majority,0-9y,none,working class,0.427049342,1,after 2015,0,1,10238,8000,sedan,0,0,0,0
969436,16-25,female,majority,0-9y,none,poverty,0.481652187,1,before 2015,0,0,10238,18000,sedan,0,0,0,0
858278,26-39,female,majority,10-19y,high school,middle class,0.584068009,0,before 2015,0,0,32765,,sedan,0,0,0,1
403810,65+,male,majority,10-19y,university,upper class,0.712824341,1,before 2015,1,0,10238,11000,sedan,2,0,1,1
599464,16-25,female,majority,0-9y,high school,working class,0.336468959,1,after 2015,0,0,32765,12000,sedan,0,0,0,0
569234,16-25,male,majority,0-9y,high school,poverty,0.294653558,1,before 2015,1,0,10238,,sedan,0,0,0,1
951842,40-64,male,majority,20-29y,university,upper class,0.456370882,1,before 2015,0,0,32765,8000,sedan,8,1,0,0
34729,26-39,female,majority,10-19y,high school,middle class,0.544838074,0,after 2015,1,1,10238,13000,sedan,1,0,0,0
299392,16-25,female,majority,0-9y,none,poverty,,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
930407,65+,male,majority,20-29y,high school,upper class,0.567032564,1,before 2015,1,1,10238,,sedan,5,0,6,0
792654,40-64,female,majority,20-29y,university,upper class,0.610010588,0,after 2015,1,1,10238,11000,sedan,1,1,0,0
902269,26-39,male,majority,10-19y,high school,poverty,0.230032413,1,before 2015,0,1,10238,14000,sedan,2,0,1,0
881961,26-39,male,majority,10-19y,high school,upper class,0.613625529,1,after 2015,1,0,10238,,sedan,1,0,1,0
637371,40-64,male,majority,10-19y,none,middle class,,1,before 2015,1,1,10238,9000,sedan,2,0,5,0
500299,26-39,female,majority,0-9y,university,upper class,0.668711008,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
18691,40-64,male,majority,10-19y,high school,upper class,0.635887396,1,before 2015,1,1,32765,8000,sedan,3,0,0,0
157412,40-64,male,majority,20-29y,university,upper class,0.756751214,1,after 2015,0,1,10238,10000,sedan,0,2,1,0
174428,16-25,female,majority,0-9y,high school,middle class,0.477287779,0,before 2015,1,0,10238,14000,sedan,0,0,0,1
874268,26-39,male,majority,10-19y,none,poverty,0.295667459,0,after 2015,0,0,32765,14000,sedan,1,0,1,0
246721,26-39,female,majority,10-19y,university,upper class,0.494423702,1,before 2015,1,1,32765,9000,sedan,1,0,0,0
640977,40-64,male,minority,20-29y,university,upper class,0.659153795,1,after 2015,1,1,10238,13000,sedan,1,1,1,0
173889,40-64,male,majority,0-9y,university,upper class,0.597622304,1,after 2015,0,0,92101,19000,sedan,0,0,0,1
924311,16-25,male,majority,0-9y,high school,working class,0.451666059,1,after 2015,0,0,32765,12000,sedan,0,0,0,0
934558,65+,male,majority,20-29y,high school,middle class,0.303011193,1,before 2015,1,1,10238,10000,sedan,4,0,6,0
208928,26-39,female,majority,0-9y,high school,middle class,0.626643104,1,after 2015,0,1,10238,14000,sedan,0,0,0,0
240407,16-25,female,minority,0-9y,high school,working class,0.525311111,1,before 2015,0,1,32765,8000,sedan,0,0,0,1
359057,65+,male,majority,20-29y,none,upper class,0.515566697,1,before 2015,1,1,10238,11000,sedan,6,0,3,0
30482,65+,male,majority,30y+,none,middle class,0.715571334,1,before 2015,1,1,10238,6000,sedan,3,1,5,0
168954,26-39,male,majority,10-19y,high school,middle class,0.447107355,1,before 2015,1,1,10238,11000,sedan,1,0,2,0
178472,40-64,female,majority,10-19y,university,upper class,0.669545605,1,before 2015,0,0,92101,9000,sedan,0,0,1,0
154179,40-64,male,majority,20-29y,university,upper class,0.535139783,1,before 2015,1,0,10238,12000,sedan,0,0,4,0
232363,26-39,female,majority,10-19y,high school,working class,0.401631437,0,before 2015,0,1,32765,9000,sedan,3,1,0,1
925114,40-64,female,majority,20-29y,high school,middle class,0.490170063,1,after 2015,1,1,10238,12000,sedan,1,2,7,0
326989,26-39,female,majority,10-19y,university,upper class,0.59581987,0,after 2015,0,1,10238,12000,sedan,1,0,2,0
99527,26-39,male,majority,10-19y,university,middle class,0.541829759,1,before 2015,1,0,10238,,sedan,1,0,1,0
178135,26-39,male,majority,10-19y,university,middle class,0.405137061,1,before 2015,1,0,92101,9000,sedan,3,0,1,0
25584,40-64,female,majority,10-19y,high school,upper class,0.576642461,1,after 2015,0,1,10238,13000,sedan,1,0,0,0
25908,16-25,female,majority,0-9y,none,poverty,0.358401414,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
163134,40-64,female,majority,20-29y,high school,middle class,0.453823831,1,before 2015,0,1,10238,12000,sedan,4,0,2,0
808000,26-39,male,majority,0-9y,university,upper class,0.489500404,1,after 2015,0,1,10238,15000,sedan,0,0,0,0
156590,40-64,female,minority,20-29y,university,upper class,0.578373653,1,before 2015,0,1,92101,10000,sedan,3,1,0,0
190973,16-25,male,majority,0-9y,none,poverty,0.434433845,0,before 2015,0,1,92101,11000,sedan,0,0,0,1
359707,16-25,male,majority,0-9y,university,middle class,0.527911797,1,before 2015,1,1,10238,12000,sedan,0,0,0,0
37519,65+,female,majority,0-9y,university,upper class,0.560541352,1,before 2015,1,1,32765,3000,sedan,0,0,0,1
202356,40-64,female,majority,10-19y,university,upper class,0.596320922,1,before 2015,1,1,10238,12000,sedan,0,0,2,0
822043,16-25,female,majority,0-9y,high school,poverty,0.387315345,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
838096,40-64,male,majority,20-29y,university,upper class,,1,after 2015,0,0,32765,15000,sedan,5,0,0,0
152285,26-39,male,majority,10-19y,high school,poverty,0.469807474,0,after 2015,0,0,32765,13000,sedan,5,0,0,1
407888,16-25,female,majority,0-9y,none,poverty,0.467602352,0,before 2015,0,0,32765,12000,sedan,0,0,0,1
301382,40-64,female,majority,0-9y,high school,upper class,0.693727422,1,after 2015,1,0,32765,,sedan,0,0,0,1
496530,40-64,female,majority,20-29y,university,upper class,0.43174913,1,after 2015,0,0,10238,16000,sedan,0,0,1,0
693562,26-39,female,minority,0-9y,high school,working class,0.393078544,1,before 2015,1,0,32765,8000,sedan,0,0,0,0
523948,26-39,male,majority,10-19y,university,middle class,0.44585012,1,before 2015,0,1,10238,14000,sedan,1,0,0,1
816754,26-39,male,majority,10-19y,university,upper class,0.385787248,1,before 2015,1,1,10238,10000,sedan,0,1,5,0
715219,16-25,male,majority,0-9y,none,middle class,,1,before 2015,0,0,32765,14000,sedan,0,0,0,0
793710,40-64,male,majority,10-19y,high school,working class,0.377873001,0,before 2015,0,1,10238,12000,sedan,1,0,3,1
999332,26-39,male,majority,10-19y,none,poverty,0.250983078,1,before 2015,0,0,10238,13000,sedan,0,0,1,0
188077,65+,female,majority,30y+,university,upper class,0.652740568,1,after 2015,1,0,32765,9000,sedan,6,0,0,0
414428,26-39,female,majority,0-9y,none,poverty,0.41714741,0,before 2015,0,1,32765,8000,sedan,0,0,0,1
648631,26-39,female,minority,0-9y,none,working class,0.452081283,1,before 2015,1,1,10238,6000,sedan,0,0,0,0
883608,26-39,male,minority,0-9y,none,poverty,0.283039766,1,before 2015,0,0,32765,,sports car,0,0,0,1
736595,26-39,male,majority,10-19y,high school,middle class,0.630006597,1,before 2015,0,0,10238,13000,sedan,0,0,0,0
396343,16-25,female,majority,0-9y,none,poverty,0.488119855,0,before 2015,0,1,10238,12000,sedan,0,0,0,1
706405,65+,male,majority,10-19y,high school,middle class,0.465420589,1,before 2015,0,0,32765,13000,sedan,4,0,0,1
228528,26-39,male,majority,10-19y,high school,working class,0.506773872,1,before 2015,0,0,10238,16000,sedan,0,0,2,0
333280,65+,male,majority,0-9y,university,upper class,0.595013659,1,before 2015,1,1,10238,10000,sedan,0,0,0,0
434106,26-39,male,majority,10-19y,university,upper class,0.392681223,1,before 2015,1,1,32765,8000,sports car,4,1,0,1
999478,26-39,male,majority,10-19y,high school,middle class,0.533387549,1,before 2015,0,0,10238,15000,sedan,0,0,1,0
540120,16-25,male,majority,0-9y,university,working class,0.455404964,1,before 2015,0,0,32765,13000,sedan,0,0,0,1
424713,40-64,female,majority,20-29y,high school,middle class,0.446200875,1,before 2015,1,1,10238,11000,sedan,0,0,1,0
321318,65+,male,majority,0-9y,university,upper class,0.516667313,1,before 2015,0,1,10238,14000,sedan,0,0,0,1
34569,40-64,male,majority,20-29y,university,upper class,0.594733912,1,after 2015,0,1,10238,11000,sedan,5,0,5,0
960986,16-25,male,majority,0-9y,university,poverty,0.238748973,1,before 2015,1,0,32765,,sedan,0,0,0,1
652400,26-39,female,majority,10-19y,high school,working class,,1,before 2015,0,0,10238,16000,sedan,0,0,0,0
73396,26-39,male,majority,0-9y,high school,poverty,0.247118428,0,before 2015,0,0,10238,15000,sedan,0,0,0,1
645088,26-39,female,majority,0-9y,university,middle class,0.497113427,1,before 2015,1,1,10238,,sedan,0,0,0,1
907794,16-25,male,majority,0-9y,high school,poverty,0.374935686,0,before 2015,1,0,32765,12000,sedan,0,0,0,1
174879,40-64,female,majority,0-9y,university,upper class,0.701259777,1,after 2015,1,1,10238,5000,sedan,0,0,0,0
53695,26-39,female,majority,10-19y,high school,upper class,0.592702616,1,after 2015,0,1,32765,11000,sedan,2,0,0,0
764882,16-25,male,majority,0-9y,high school,poverty,0.364608417,0,before 2015,0,0,10238,,sedan,0,0,0,1
938653,40-64,male,majority,20-29y,high school,middle class,0.298873586,1,before 2015,0,1,10238,11000,sedan,1,0,8,0
405291,40-64,male,majority,20-29y,none,middle class,0.473999984,1,before 2015,1,1,32765,9000,sedan,4,1,0,1
847383,40-64,female,majority,20-29y,university,upper class,,1,before 2015,1,1,32765,14000,sedan,5,1,3,0
459822,26-39,female,majority,0-9y,university,upper class,0.585196754,0,before 2015,1,1,32765,8000,sedan,0,0,0,0
748443,40-64,female,majority,20-29y,high school,middle class,0.63738357,1,after 2015,0,0,32765,13000,sedan,2,0,0,0
153643,40-64,female,majority,20-29y,high school,middle class,0.694180121,1,after 2015,0,1,10238,12000,sedan,1,1,3,0
592880,26-39,male,majority,10-19y,high school,middle class,0.45842719,0,after 2015,0,1,10238,17000,sedan,0,0,0,1
923414,16-25,female,majority,0-9y,high school,working class,0.29330979,0,before 2015,1,1,10238,8000,sedan,0,0,0,1
969407,40-64,female,majority,20-29y,high school,upper class,0.486941236,1,before 2015,1,1,10238,12000,sedan,1,0,4,0
708830,65+,male,majority,0-9y,university,upper class,0.585485906,0,before 2015,1,1,10238,12000,sedan,0,0,0,1
865371,16-25,female,majority,0-9y,university,working class,0.476231349,1,before 2015,0,0,10238,17000,sedan,0,0,0,1
204909,16-25,female,majority,0-9y,none,poverty,0.363201926,0,after 2015,0,0,32765,16000,sedan,0,0,0,1
